"id","milvus_pk","source_id","chunk_id","policy_title","event_time","release_time","ingest_time","content","source_url","created_at","updated_at"
"11","462953300327245111","1","policy_1_10","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","格预审的，联合体应当在提交资格预审申请文件前组成。资格预审后联合体增减、更换成员的，其投标无效。联合体各方在同一招标项目中以自己名义单独投标或者参加其他联合体投标的，相关投标均无效。第三十八条　投标人发生合并、分立、破产等重大变化的，应当及时书面告知招标人。投标人不再具备资格预审文件、招标文件规定的资格条件或者其投标影响招标公正性的，其投标无效。第三十九条　禁止投标人相互串通投标。有下列情形之一的，属于投标人相互串通投标：(一)投标人之间协商投标报价等投标文件的实质性内容；(二)投标人之间约定中标人；(三)投标人之间约定部分投标人放弃投标或者中标；(四)属于同一集团、协会、商会等组织成员的投标人按照该组织要求协同投标；(五)投标人之间为谋取中标或者排斥特定投标人而采取的其他联合行动。第四十条　有下列情形之一的，视为投标人相互串通投标：(一)不同投标人的投标文件由同一单位或者个人编制；(二)不同投标人委托同一单位或者个人办理投标事宜；(三)不同投标人的投标文件载明的项目管理成员为同一人；(四)不同投标人的投标文件异常一致或者投标报价呈规律性差异；(五)不同投标人的投标文件相互混装；(六)不同投标人的投标保证金从","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"12","462953300327245112","1","policy_1_11","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","异常一致或者投标报价呈规律性差异；(五)不同投标人的投标文件相互混装；(六)不同投标人的投标保证金从同一单位或者个人的账户转出。第四十一条　禁止招标人与投标人串通投标。有下列情形之一的，属于招标人与投标人串通投标：(一)招标人在开标前开启投标文件并将有关信息泄露给其他投标人；(二)招标人直接或者间接向投标人泄露标底、评标委员会成员等信息；(三)招标人明示或者暗示投标人压低或者抬高投标报价；(四)招标人授意投标人撤换、修改投标文件；(五)招标人明示或者暗示投标人为特定投标人中标提供方便；(六)招标人与投标人为谋求特定投标人中标而采取的其他串通行为。第四十二条　使用通过受让或者租借等方式获取的资格、资质证书投标的，属于招标投标法第三十三条规定的以他人名义投标。投标人有下列情形之一的，属于招标投标法第三十三条规定的以其他方式弄虚作假的行为：(一)使用伪造、变造的许可证件；(二)提供虚假的财务状况或者业绩；(三)提供虚假的项目负责人或者主要技术人员简历、劳动关系证明；(四)提供虚假的信用状况；(五)其他弄虚作假的行为。第四十三条　提交资格预审申请文件的申请人应当遵守招标投标法和本条例有关投标人的规定。第四章　开标、评","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"13","462953300327245113","1","policy_1_12","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","第四十三条　提交资格预审申请文件的申请人应当遵守招标投标法和本条例有关投标人的规定。第四章　开标、评标和中标第四十四条　招标人应当按照招标文件规定的时间、地点开标。投标人少于3个的，不得开标；招标人应当重新招标。投标人对开标有异议的，应当在开标现场提出，招标人应当当场作出答复，并制作记录。第四十五条　国家实行统一的评标专家专业分类标准和管理办法。具体标准和办法由国务院发展改革部门会同国务院有关部门制定。省级人民政府和国务院有关部门应当组建综合评标专家库。第四十六条　除招标投标法第三十七条第三款规定的特殊招标项目外，依法必须进行招标的项目，其评标委员会的专家成员应当从评标专家库内相关专业的专家名单中以随机抽取方式确定。任何单位和个人不得以明示、暗示等任何方式指定或者变相指定参加评标委员会的专家成员。依法必须进行招标的项目的招标人非因招标投标法和本条例规定的事由，不得更换依法确定的评标委员会成员。更换评标委员会的专家成员应当依照前款规定进行。评标委员会成员与投标人有利害关系的，应当主动回避。有关行政监督部门应当按照规定的职责分工，对评标委员会成员的确定方式、评标专家的抽取和评标活动进行监督。行政监督部门的工作人员","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"14","462953300327245114","1","policy_1_13","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","规定的职责分工，对评标委员会成员的确定方式、评标专家的抽取和评标活动进行监督。行政监督部门的工作人员不得担任本部门负责监督项目的评标委员会成员。第四十七条　招标投标法第三十七条第三款所称特殊招标项目，是指技术复杂、专业性强或者国家有特殊要求，采取随机抽取方式确定的专家难以保证胜任评标工作的项目。第四十八条　招标人应当向评标委员会提供评标所必需的信息，但不得明示或者暗示其倾向或者排斥特定投标人。招标人应当根据项目规模和技术复杂程度等因素合理确定评标时间。超过三分之一的评标委员会成员认为评标时间不够的，招标人应当适当延长。评标过程中，评标委员会成员有回避事由、擅离职守或者因健康等原因不能继续评标的，应当及时更换。被更换的评标委员会成员作出的评审结论无效，由更换后的评标委员会成员重新进行评审。第四十九条　评标委员会成员应当依照招标投标法和本条例的规定，按照招标文件规定的评标标准和方法，客观、公正地对投标文件提出评审意见。招标文件没有规定的评标标准和方法不得作为评标的依据。评标委员会成员不得私下接触投标人，不得收受投标人给予的财物或者其他好处，不得向招标人征询确定中标人的意向，不得接受任何单位或者个人明示或者暗示提出","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"15","462953300327245115","1","policy_1_14","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","人给予的财物或者其他好处，不得向招标人征询确定中标人的意向，不得接受任何单位或者个人明示或者暗示提出的倾向或者排斥特定投标人的要求，不得有其他不客观、不公正履行职务的行为。第五十条　招标项目设有标底的，招标人应当在开标时公布。标底只能作为评标的参考，不得以投标报价是否接近标底作为中标条件，也不得以投标报价超过标底上下浮动范围作为否决投标的条件。第五十一条　有下列情形之一的，评标委员会应当否决其投标：(一)投标文件未经投标单位盖章和单位负责人签字；(二)投标联合体没有提交共同投标协议；(三)投标人不符合国家或者招标文件规定的资格条件；(四)同一投标人提交两个以上不同的投标文件或者投标报价，但招标文件要求提交备选投标的除外；(五)投标报价低于成本或者高于招标文件设定的最高投标限价；(六)投标文件没有对招标文件的实质性要求和条件作出响应；(七)投标人有串通投标、弄虚作假、行贿等违法行为。第五十二条　投标文件中有含义不明确的内容、明显文字或者计算错误，评标委员会认为需要投标人作出必要澄清、说明的，应当书面通知该投标人。投标人的澄清、说明应当采用书面形式，并不得超出投标文件的范围或者改变投标文件的实质性内容。评标委员会","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"16","462953300327245116","1","policy_1_15","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","投标人的澄清、说明应当采用书面形式，并不得超出投标文件的范围或者改变投标文件的实质性内容。评标委员会不得暗示或者诱导投标人作出澄清、说明，不得接受投标人主动提出的澄清、说明。第五十三条　评标完成后，评标委员会应当向招标人提交书面评标报告和中标候选人名单。中标候选人应当不超过3个，并标明排序。评标报告应当由评标委员会全体成员签字。对评标结果有不同意见的评标委员会成员应当以书面形式说明其不同意见和理由，评标报告应当注明该不同意见。评标委员会成员拒绝在评标报告上签字又不书面说明其不同意见和理由的，视为同意评标结果。第五十四条　依法必须进行招标的项目，招标人应当自收到评标报告之日起3日内公示中标候选人，公示期不得少于3日。投标人或者其他利害关系人对依法必须进行招标的项目的评标结果有异议的，应当在中标候选人公示期间提出。招标人应当自收到异议之日起3日内作出答复；作出答复前，应当暂停招标投标活动。第五十五条　国有资金占控股或者主导地位的依法必须进行招标的项目，招标人应当确定排名第一的中标候选人为中标人。排名第一的中标候选人放弃中标、因不可抗力不能履行合同、不按照招标文件要求提交履约保证金，或者被查实存在影响中标结果的违法","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"17","462953300327245117","1","policy_1_16","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","放弃中标、因不可抗力不能履行合同、不按照招标文件要求提交履约保证金，或者被查实存在影响中标结果的违法行为等情形，不符合中标条件的，招标人可以按照评标委员会提出的中标候选人名单排序依次确定其他中标候选人为中标人，也可以重新招标。第五十六条　中标候选人的经营、财务状况发生较大变化或者存在违法行为，招标人认为可能影响其履约能力的，应当在发出中标通知书前由原评标委员会按照招标文件规定的标准和方法审查确认。第五十七条　招标人和中标人应当依照招标投标法和本条例的规定签订书面合同，合同的标的、价款、质量、履行期限等主要条款应当与招标文件和中标人的投标文件的内容一致。招标人和中标人不得再行订立背离合同实质性内容的其他协议。招标人最迟应当在书面合同签订后5日内向中标人和未中标的投标人退还投标保证金及银行同期存款利息。第五十八条　招标文件要求中标人提交履约保证金的，中标人应当按照招标文件的要求提交。履约保证金不得超过中标合同金额的10%。第五十九条　中标人应当按照合同约定履行义务，完成中标项目。中标人不得向他人转让中标项目，也不得将中标项目肢解后分别向他人转让。中标人按照合同约定或者经招标人同意，可以将中标项目的部分非主体、非关","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"18","462953300327245118","1","policy_1_17","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","将中标项目肢解后分别向他人转让。中标人按照合同约定或者经招标人同意，可以将中标项目的部分非主体、非关键性工作分包给他人完成。接受分包的人应当具备相应的资格条件，并不得再次分包。中标人应当就分包项目向招标人负责，接受分包的人就分包项目承担连带责任。第五章　投诉与处理第六十条　投标人或者其他利害关系人认为招标投标活动不符合法律、行政法规规定的，可以自知道或者应当知道之日起10日内向有关行政监督部门投诉。投诉应当有明确的请求和必要的证明材料。就本条例第二十二条、第四十四条、第五十四条规定事项投诉的，应当先向招标人提出异议，异议答复期间不计算在前款规定的期限内。第六十一条　投诉人就同一事项向两个以上有权受理的行政监督部门投诉的，由最先收到投诉的行政监督部门负责处理。行政监督部门应当自收到投诉之日起3个工作日内决定是否受理投诉，并自受理投诉之日起30个工作日内作出书面处理决定；需要检验、检测、鉴定、专家评审的，所需时间不计算在内。投诉人捏造事实、伪造材料或者以非法手段取得证明材料进行投诉的，行政监督部门应当予以驳回。第六十二条　行政监督部门处理投诉，有权查阅、复制有关文件、资料，调查有关情况，相关单位和人员应当予以配合","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"19","462953300327245119","1","policy_1_18","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","十二条　行政监督部门处理投诉，有权查阅、复制有关文件、资料，调查有关情况，相关单位和人员应当予以配合。必要时，行政监督部门可以责令暂停招标投标活动。行政监督部门的工作人员对监督检查过程中知悉的国家秘密、商业秘密，应当依法予以保密。第六章　法律责任第六十三条　招标人有下列限制或者排斥潜在投标人行为之一的，由有关行政监督部门依照招标投标法第五十一条的规定处罚：(一)依法应当公开招标的项目不按照规定在指定媒介发布资格预审公告或者招标公告；(二)在不同媒介发布的同一招标项目的资格预审公告或者招标公告的内容不一致，影响潜在投标人申请资格预审或者投标。依法必须进行招标的项目的招标人不按照规定发布资格预审公告或者招标公告，构成规避招标的，依照招标投标法第四十九条的规定处罚。第六十四条　招标人有下列情形之一的，由有关行政监督部门责令改正，可以处10万元以下的罚款：(一)依法应当公开招标而采用邀请招标；(二)招标文件、资格预审文件的发售、澄清、修改的时限，或者确定的提交资格预审申请文件、投标文件的时限不符合招标投标法和本条例规定；(三)接受未通过资格预审的单位或者个人参加投标；(四)接受应当拒收的投标文件。招标人有前款第一项、","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"20","462953300327245120","1","policy_1_19","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","；(三)接受未通过资格预审的单位或者个人参加投标；(四)接受应当拒收的投标文件。招标人有前款第一项、第三项、第四项所列行为之一的，对单位直接负责的主管人员和其他直接责任人员依法给予处分。第六十五条　招标代理机构在所代理的招标项目中投标、代理投标或者向该项目投标人提供咨询的，接受委托编制标底的中介机构参加受托编制标底项目的投标或者为该项目的投标人编制投标文件、提供咨询的，依照招标投标法第五十条的规定追究法律责任。第六十六条　招标人超过本条例规定的比例收取投标保证金、履约保证金或者不按照规定退还投标保证金及银行同期存款利息的，由有关行政监督部门责令改正，可以处5万元以下的罚款；给他人造成损失的，依法承担赔偿责任。第六十七条　投标人相互串通投标或者与招标人串通投标的，投标人向招标人或者评标委员会成员行贿谋取中标的，中标无效；构成犯罪的，依法追究刑事责任；尚不构成犯罪的，依照招标投标法第五十三条的规定处罚。投标人未中标的，对单位的罚款金额按照招标项目合同金额依照招标投标法规定的比例计算。投标人有下列行为之一的，属于招标投标法第五十三条规定的情节严重行为，由有关行政监督部门取消其1年至2年内参加依法必须进行招标的项目的","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
"21","462953300327245121","1","policy_1_20","中华人民共和国招标投标法实施条例","1/2/2012 00:00:00","10/12/2022 00:00:00","2024-01-19 14:19:30","投标法第五十三条规定的情节严重行为，由有关行政监督部门取消其1年至2年内参加依法必须进行招标的项目的投标资格：(一)以行贿谋取中标；(二)3年内2次以上串通投标；(三)串通投标行为损害招标人、其他投标人或者国家、集体、公民的合法利益，造成直接经济损失30万元以上；(四)其他串通投标情节严重的行为。投标人自本条第二款规定的处罚执行期限届满之日起3年内又有该款所列违法行为之一的，或者串通投标、以行贿谋取中标情节特别严重的，由工商行政管理机关吊销营业执照。法律、行政法规对串通投标报价行为的处罚另有规定的，从其规定。第六十八条　投标人以他人名义投标或者以其他方式弄虚作假骗取中标的，中标无效；构成犯罪的，依法追究刑事责任；尚不构成犯罪的，依照招标投标法第五十四条的规定处罚。依法必须进行招标的项目的投标人未中标的，对单位的罚款金额按照招标项目合同金额依照招标投标法规定的比例计算。投标人有下列行为之一的，属于招标投标法第五十四条规定的情节严重行为，由有关行政监督部门取消其1年至3年内参加依法必须进行招标的项目的投标资格：(一)伪造、变造资格、资质证书或者其他许可证件骗取中标；(二)3年内2次以上使用他人名义投标；(三)弄虚","https://www.shggzy.com/zhfgfg/496926","22/12/2025 15:42:27","22/12/2025 15:42:27"
